figure,model,dataset,solution,x,value,source_id,source_kind,source_locator,source_sha256,value_note
fig11_speedup_matg,TGAT,GT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WK,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,MC,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,RT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,LM,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,GT,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,AVG,AVG,MATG,,1.0,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig11_speedup_matg,JODIE,WK,ViTeGNN,,1.4199,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,MC,ViTeGNN,,1.3789,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,RT,ViTeGNN,,1.4473,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,LM,ViTeGNN,,1.3469,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,WT,ViTeGNN,,1.5158,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,GT,ViTeGNN,,1.5981,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WK,ViTeGNN,,1.4382,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,MC,ViTeGNN,,1.3971,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,RT,ViTeGNN,,1.4701,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,LM,ViTeGNN,,1.3697,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WT,ViTeGNN,,1.5386,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,GT,ViTeGNN,,1.6483,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WK,ViTeGNN,,1.3469,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,MC,ViTeGNN,,1.3195,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,RT,ViTeGNN,,1.3788,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,LM,ViTeGNN,,1.2784,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WT,ViTeGNN,,1.4199,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,GT,ViTeGNN,,1.4793,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WK,ViTeGNN,,1.4473,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,MC,ViTeGNN,,1.4062,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,RT,ViTeGNN,,1.4884,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,LM,ViTeGNN,,1.388,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WT,ViTeGNN,,1.5569,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,GT,ViTeGNN,,1.6757,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,AVG,AVG,ViTeGNN,,1.4473,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig11_speedup_matg,JODIE,WK,RTGA,,1.9495,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,MC,RTGA,,1.8765,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,RT,RTGA,,2.018,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,LM,RTGA,,2.2464,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,WT,RTGA,,2.1458,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,GT,RTGA,,2.0956,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WK,RTGA,,1.9769,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,MC,RTGA,,1.9176,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,RT,RTGA,,2.0454,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,LM,RTGA,,2.2966,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WT,RTGA,,2.1962,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,GT,RTGA,,2.1458,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WK,RTGA,,1.8491,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,MC,RTGA,,1.7989,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,RT,RTGA,,1.8993,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,LM,RTGA,,2.1458,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WT,RTGA,,1.9495,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,GT,RTGA,,1.9952,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WK,RTGA,,1.9952,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,MC,RTGA,,1.9495,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,RT,RTGA,,2.0773,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,LM,RTGA,,2.3468,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WT,RTGA,,2.2464,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,GT,RTGA,,2.1962,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,AVG,AVG,RTGA,,2.0591,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig11_speedup_matg,JODIE,WK,TempGNN,,7.8392,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,MC,TempGNN,,7.41,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,RT,TempGNN,,8.0902,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,LM,TempGNN,,6.1408,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,WT,TempGNN,,8.6381,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,JODIE,GT,TempGNN,,10.2361,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WK,TempGNN,,7.9076,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,MC,TempGNN,,7.5425,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,RT,TempGNN,,8.241,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,LM,TempGNN,,6.3417,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,WT,TempGNN,,8.9395,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGN,GT,TempGNN,,10.6379,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WK,TempGNN,,6.2412,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,MC,TempGNN,,5.9445,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,RT,TempGNN,,6.4421,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,LM,TempGNN,,5.1455,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,WT,TempGNN,,6.8392,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,TGAT,GT,TempGNN,,7.5425,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WK,TempGNN,,8.1406,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,MC,TempGNN,,7.7387,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,RT,TempGNN,,8.4373,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,LM,TempGNN,,6.5425,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,WT,TempGNN,,9.1403,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,APAN,GT,TempGNN,,10.8342,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.
fig11_speedup_matg,AVG,AVG,TempGNN,,7.7889,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:TempGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig12_energy_tempgnn,JODIE,WK,TGLite-CPU,,160.472,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,MC,TGLite-CPU,,150.236,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,RT,TGLite-CPU,,170.788,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,LM,TGLite-CPU,,190.474,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,WT,TGLite-CPU,,185.432,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,GT,TGLite-CPU,,216.615,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WK,TGLite-CPU,,165.51,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,MC,TGLite-CPU,,155.196,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,RT,TGLite-CPU,,175.826,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,LM,TGLite-CPU,,195.512,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WT,TGLite-CPU,,190.395,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
